,MatchID,InningsID,Date,Year,Month,Match Type,Venue,Event,Match Winner,Player,Team,Opposition,Innings,Innings Type,Super Over,Target,Chase,Defence,% Target Achieved,Runs Required,Run Rate Required,Fielder,Batter Type,Batting Position,Score,Balls Faced,How Out,First Boundary Ball,Batting S/R,Runs/Ball,Boundary %,Fours,Sixes,Boundary Rate,Bowler Type,Bowling Position,Runsgiven,Wickets,Overs Bowled,Balls Bowled,Economy Rate,Bowling Avg,Avg Consecutive Dot Balls,Bowling S/R,Runsgiven/Ball,Batting S/R AA
67,Sri_Lanka-India-2024-08-04-male-ODI,Sri_Lanka-India-2024-08-04-male-ODI-2,2024-08-04,2024,8,ODI,"R Premadasa Stadium, Colombo",India tour of Sri Lanka,Sri Lanka,Arshdeep Singh,India,Sri Lanka,2,Batting,False,241.0,Unsuccessful,,86.31,33.0,,,Left hand,11.0,3.0,4.0,not out,,75.0,0.75,0.0,0.0,0.0,,,,,,,,,,,,,7.026750223813792
68,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,N Vare,Papua New Guinea,Netherlands,1,Batting,False,,,Unsuccessful,,,,B de Leede,Right hand,1.0,21.0,43.0,stumped,43.0,48.84,0.49,0.02,1.0,0.0,43.0,,,,,,,,,,,,-19.133249776186204
69,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,B Tau,Papua New Guinea,Netherlands,1,Batting,False,,,Unsuccessful,,,,,Left hand,2.0,3.0,15.0,bowled,,20.0,0.2,0.0,0.0,0.0,,,,,,,,,,,,,-47.97324977618621
70,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,T Ruma,Papua New Guinea,Netherlands,1,Batting,False,,,Unsuccessful,,,,,Right hand,3.0,0.0,3.0,lbw,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-67.97324977618621
71,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,S Jimmy,Papua New Guinea,Netherlands,1,Batting,False,,,Unsuccessful,,,,IJR Zwilling,Left hand,4.0,5.0,5.0,caught,3.0,100.0,1.0,0.2,1.0,0.0,5.0,,,,,,,,,,,,32.02675022381379
72,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,P Siaka,Papua New Guinea,Netherlands,1,Batting,False,,,Unsuccessful,,,,EN Lynch,Right hand,5.0,26.0,37.0,caught,27.0,70.27,0.7,0.11,4.0,0.0,9.25,,,,,,,,,,,,2.2967502238137882
73,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,K Frank,Papua New Guinea,Netherlands,1,Batting,False,,,Unsuccessful,,,,,,6.0,5.0,11.0,lbw,,45.45,0.45,0.0,0.0,0.0,,,,,,,,,,,,,-22.523249776186205
74,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,V Araa,Papua New Guinea,Netherlands,1,Batting,False,,,Unsuccessful,,,,C de Lange,Right hand,7.0,16.0,24.0,caught,1.0,66.67,0.67,0.08,2.0,0.0,12.0,,,,,,,,,,,,-1.303249776186206
75,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,HJ Thomas,Papua New Guinea,Netherlands,1,Batting,False,,,Unsuccessful,,,,,Right hand,8.0,30.0,32.0,bowled,1.0,93.75,0.94,0.19,6.0,0.0,5.33,,,,,,,,,,,,25.776750223813792
76,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,I Toua,Papua New Guinea,Netherlands,1,Batting,False,,,Unsuccessful,,,,R Rijke,Right hand,9.0,6.0,17.0,run out,15.0,35.29,0.35,0.06,1.0,0.0,17.0,,,,,,,,,,,,-32.68324977618621
77,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,GP Tom,Papua New Guinea,Netherlands,1,Batting,False,,,Unsuccessful,,,,,Right hand,10.0,14.0,21.0,bowled,18.0,66.67,0.67,0.05,1.0,0.0,21.0,,,,,,,,,,,,-1.303249776186206
78,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,V Buruka,Papua New Guinea,Netherlands,1,Batting,False,,,Unsuccessful,,,,,,11.0,0.0,5.0,not out,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-67.97324977618621
79,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,IJR Zwilling,Netherlands,Papua New Guinea,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm pace,1.0,29.0,3.0,30.6,60.0,2.9,9.67,4.0,20.0,0.48,
80,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,F Overdijk,Netherlands,Papua New Guinea,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm pace,6.0,6.0,0.0,22.6,6.0,6.0,,2.0,,1.0,
81,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,C de Lange,Netherlands,Papua New Guinea,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm leg break,4.0,34.0,2.0,34.6,42.0,4.86,17.0,2.0,21.0,0.81,
82,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,EN Lynch,Netherlands,Papua New Guinea,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm off break,3.0,17.0,0.0,17.6,24.0,4.25,,3.0,,0.71,
83,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,HWA Landheer,Netherlands,Papua New Guinea,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm pace,2.0,26.0,3.0,35.3,57.0,2.6,8.67,3.0,19.0,0.46,
84,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-1,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,S Siegers,Netherlands,Papua New Guinea,1,Bowling,False,,Successful,,,,,,,,,,,,,,,,,,Right arm leg break,5.0,28.0,1.0,25.6,24.0,7.0,28.0,2.0,24.0,1.17,
85,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,S Jimmy,Papua New Guinea,Netherlands,2,Bowling,False,149.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Right arm off break,4.0,22.0,0.0,36.6,36.0,3.67,,3.0,,0.61,
86,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,P Siaka,Papua New Guinea,Netherlands,2,Bowling,False,149.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Right arm pace,6.0,22.0,1.0,32.6,48.0,2.75,22.0,5.0,48.0,0.46,
87,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,V Araa,Papua New Guinea,Netherlands,2,Bowling,False,149.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Right arm off break,7.0,6.0,0.0,27.6,6.0,6.0,,1.0,,1.0,
88,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,HJ Thomas,Papua New Guinea,Netherlands,2,Bowling,False,149.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Right arm off break,3.0,13.0,0.0,12.6,12.0,6.5,,2.0,,1.08,
89,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,I Toua,Papua New Guinea,Netherlands,2,Bowling,False,149.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Right arm pace,5.0,32.0,2.0,37.1,25.0,6.4,16.0,2.0,12.5,1.28,
90,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,GP Tom,Papua New Guinea,Netherlands,2,Bowling,False,149.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,Right arm pace,2.0,29.0,2.0,25.6,54.0,3.22,14.5,3.0,27.0,0.54,
91,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,V Buruka,Papua New Guinea,Netherlands,2,Bowling,False,149.0,,Unsuccessful,100.0,0.0,,,,,,,,,,,,,,,,1.0,22.0,2.0,31.6,42.0,3.14,11.0,3.0,21.0,0.52,
92,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,B de Leede,Netherlands,Papua New Guinea,2,Batting,False,149.0,Successful,,100.0,0.0,,,Right hand,1.0,0.0,1.0,bowled,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,-67.97324977618621
93,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,P Molkenboer,Netherlands,Papua New Guinea,2,Batting,False,149.0,Successful,,100.0,0.0,,,,2.0,2.0,8.0,bowled,,25.0,0.25,0.0,0.0,0.0,,,,,,,,,,,,,-42.97324977618621
94,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,AS van Beuge,Netherlands,Papua New Guinea,2,Batting,False,149.0,Successful,,100.0,0.0,,,Right hand,3.0,2.0,8.0,bowled,,25.0,0.25,0.0,0.0,0.0,,,,,,,,,,,,,-42.97324977618621
95,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,R Rijke,Netherlands,Papua New Guinea,2,Batting,False,149.0,Successful,,100.0,0.0,,K Frank,Right hand,4.0,60.0,75.0,caught,34.0,80.0,0.8,0.08,5.0,1.0,12.5,,,,,,,,,,,,12.026750223813792
96,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,IJR Zwilling,Netherlands,Papua New Guinea,2,Batting,False,149.0,Successful,,100.0,0.0,,,Right hand,5.0,6.0,39.0,bowled,,15.38,0.15,0.0,0.0,0.0,,,,,,,,,,,,,-52.593249776186205
97,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,AH Thomson,Netherlands,Papua New Guinea,2,Batting,False,149.0,Successful,,100.0,0.0,,,Right hand,6.0,10.0,19.0,bowled,,52.63,0.53,0.0,0.0,0.0,,,,,,,,,,,,,-15.343249776186205
98,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,F Overdijk,Netherlands,Papua New Guinea,2,Batting,False,149.0,Successful,,100.0,0.0,,T Ruma,Right hand,7.0,16.0,37.0,caught,18.0,43.24,0.43,0.03,1.0,0.0,37.0,,,,,,,,,,,,-24.733249776186206
99,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,C de Lange,Netherlands,Papua New Guinea,2,Batting,False,149.0,Successful,,100.0,0.0,,,Right hand,8.0,9.0,27.0,not out,15.0,33.33,0.33,0.04,1.0,0.0,27.0,,,,,,,,,,,,-34.64324977618621
100,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI,Papua_New_Guinea-Netherlands-2024-08-05-female-ODI-2,2024-08-05,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Netherlands,EN Lynch,Netherlands,Papua New Guinea,2,Batting,False,149.0,Successful,,100.0,0.0,,,Right hand,9.0,17.0,11.0,not out,2.0,154.55,1.55,0.36,4.0,0.0,2.75,,,,,,,,,,,,86.5767502238138
101,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,S Horley,Scotland,Papua New Guinea,1,Batting,False,,,Successful,,,,HJ Thomas,Right hand,1.0,100.0,121.0,caught,4.0,82.64,0.83,0.1,12.0,0.0,10.08,,,,,,,,,,,,14.666750223813793
102,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,A Aitken-Drummond,Scotland,Papua New Guinea,1,Batting,False,,,Successful,,,,,,2.0,16.0,21.0,bowled,2.0,76.19,0.76,0.1,2.0,0.0,10.5,,,,,,,,,,,,8.21675022381379
103,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,DEM Carter,Scotland,Papua New Guinea,1,Batting,False,,,Successful,,,,B Tau,,3.0,16.0,28.0,stumped,6.0,57.14,0.57,0.07,2.0,0.0,14.0,,,,,,,,,,,,-10.833249776186207
104,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,PA Chatterji,Scotland,Papua New Guinea,1,Batting,False,,,Successful,,,,B Tau,Right hand,4.0,1.0,7.0,caught,,14.29,0.14,0.0,0.0,0.0,,,,,,,,,,,,,-53.68324977618621
105,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,M McColl,Scotland,Papua New Guinea,1,Batting,False,,,Successful,,,,,Right hand,5.0,24.0,33.0,lbw,2.0,72.73,0.73,0.06,2.0,0.0,16.5,,,,,,,,,,,,4.756750223813796
106,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,L Jack,Scotland,Papua New Guinea,1,Batting,False,,,Successful,,,,,Right hand,6.0,1.0,1.0,not out,,100.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,32.02675022381379
107,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,K Fraser,Scotland,Papua New Guinea,1,Batting,False,,,Successful,,,,,Right hand,7.0,74.0,75.0,not out,5.0,98.67,0.99,0.12,8.0,1.0,8.33,,,,,,,,,,,,30.696750223813794
108,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,EL Watson,Scotland,Papua New Guinea,1,Batting,False,,,Successful,,,,,Right hand,8.0,8.0,16.0,not out,,50.0,0.5,0.0,0.0,0.0,,,,,,,,,,,,,-17.973249776186208
109,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,S Jimmy,Papua New Guinea,Scotland,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm off break,4.0,33.0,1.0,48.6,42.0,4.71,33.0,2.0,42.0,0.79,
110,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,P Siaka,Papua New Guinea,Scotland,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm pace,5.0,30.0,0.0,30.6,30.0,6.0,,2.0,,1.0,
111,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,V Araa,Papua New Guinea,Scotland,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm off break,7.0,44.0,0.0,46.6,42.0,6.29,,1.0,,1.05,
112,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,HJ Thomas,Papua New Guinea,Scotland,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm off break,3.0,38.0,1.0,36.6,60.0,3.8,38.0,2.0,60.0,0.63,
113,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,I Toua,Papua New Guinea,Scotland,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm pace,6.0,31.0,1.0,49.6,36.0,5.17,31.0,2.0,36.0,0.86,
114,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,GP Tom,Papua New Guinea,Scotland,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,Right arm pace,2.0,35.0,1.0,41.6,60.0,3.5,35.0,3.0,60.0,0.58,
115,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-1,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,V Buruka,Papua New Guinea,Scotland,1,Bowling,False,,Unsuccessful,,,,,,,,,,,,,,,,,,,1.0,38.0,1.0,47.6,30.0,7.6,38.0,2.0,30.0,1.27,
116,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-2,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,S Horley,Scotland,Papua New Guinea,2,Bowling,False,259.0,,Successful,75.68,63.0,,,,,,,,,,,,,,,Left arm orthodox,7.0,24.0,4.0,44.6,60.0,2.4,6.0,3.0,15.0,0.4,
117,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-2,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,DEM Carter,Scotland,Papua New Guinea,2,Bowling,False,259.0,,Successful,75.68,63.0,,,,,,,,,,,,,,,,5.0,30.0,0.0,31.6,30.0,6.0,,2.0,,1.0,
118,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-2,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,PA Chatterji,Scotland,Papua New Guinea,2,Bowling,False,259.0,,Successful,75.68,63.0,,,,,,,,,,,,,,,Right arm pace,1.0,38.0,0.0,37.6,36.0,6.33,,2.0,,1.06,
119,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-2,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,K Fraser,Scotland,Papua New Guinea,2,Bowling,False,259.0,,Successful,75.68,63.0,,,,,,,,,,,,,,,Right arm off break,3.0,31.0,1.0,40.6,60.0,3.1,31.0,3.0,60.0,0.52,
120,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-2,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,C Abel,Scotland,Papua New Guinea,2,Bowling,False,259.0,,Successful,75.68,63.0,,,,,,,,,,,,,,,,4.0,12.0,0.0,9.6,12.0,6.0,,2.0,,1.0,
121,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-2,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,AH Maqsood,Scotland,Papua New Guinea,2,Bowling,False,259.0,,Successful,75.68,63.0,,,,,,,,,,,,,,,Right arm leg break,6.0,37.0,4.0,45.6,60.0,3.7,9.25,2.0,15.0,0.62,
122,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-2,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,G Fontenla,Scotland,Papua New Guinea,2,Bowling,False,259.0,,Successful,75.68,63.0,,,,,,,,,,,,,,,,2.0,20.0,1.0,46.1,19.0,5.0,20.0,2.0,19.0,1.05,
123,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-2,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,N Vare,Papua New Guinea,Scotland,2,Batting,False,259.0,Unsuccessful,,75.68,63.0,,EL Watson,Right hand,1.0,30.0,57.0,stumped,9.0,52.63,0.53,0.05,3.0,0.0,19.0,,,,,,,,,,,,-15.343249776186205
124,Scotland-Papua_New_Guinea-2024-08-06-female-ODI,Scotland-Papua_New_Guinea-2024-08-06-female-ODI-2,2024-08-06,2024,8,ODI,"Sportpark Maarschalkerweerd, Utrecht",Netherlands Women's ODI Tri-Series,Scotland,B Tau,Papua New Guinea,Scotland,2,Batting,False,259.0,Unsuccessful,,75.68,63.0,,,Left hand,2.0,25.0,38.0,bowled,11.0,65.79,0.66,0.08,3.0,0.0,12.67,,,,,,,,,,,,-2.1832497761862015
